Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,pca1,pca2
64955,2ej1A2Ze6P2EOW7KfIosZR,Nujabes;Cise Star;Akin Yai,Modal Soul,Feather (feat. Cise Starr & Akin from CYNE),63,175360,False,0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,4,jazz,0.21267969058420955,0.28391641550956714
86875,4mvlERMC6Bfc7F5Gx5qfyn,Nuket,On maantiellä mittaa,Kun vielä nuori olla voi,37,215880,False,0.302,0.818,11,-9.134,1,0.0478,0.0398,0.0,0.227,0.615,171.284,4,punk,0.839917020872881,-1.1601021296173222
32487,3AG23bFmE5QKi8mLEqN96r,Nxtwave,Burning Flame,Eres Dios,38,234843,False,0.589,0.685,9,-6.167,0,0.0329,0.165,2.88e-06,0.111,0.196,128.036,4,electronic,0.4127301857348841,-0.5322274056490384
32643,2v1CAb754ZTIIVswlNE0JS,Nxtwave,Nxtwave,Soy Tuyo - Bonus Track,36,240480,False,0.65,0.693,10,-5.644,1,0.0263,0.0394,3.13e-05,0.0629,0.253,106.984,4,electronic,0.6504942976806564,-0.2012621590802986
32945,5a4SGzh99N6Ywc6AdRiuZx,Nxtwave,El Diablo Está Bajo Mis Pies,El Diablo Está Bajo Mis Pies,33,219705,False,0.744,0.721,10,-5.663,0,0.0511,0.00608,8.9e-06,0.362,0.347,136.015,4,electronic,1.264783593231251,-0.17906312563293442
32947,1OMdHd8cKDcebpWRzwzTKD,Nxtwave,Nxtwave,Volar Contigo,33,225240,False,0.599,0.792,8,-4.675,1,0.0328,0.0976,1.04e-05,0.0777,0.265,98.978,4,electronic,0.776044991984018,-0.3985483935957932
32293,7wTrROmo8E67iuUOoqxE0P,Nxtwave;Su Presencia,Burning Flame,Siéntelo en Tu Corazón,41,203437,False,0.689,0.805,1,-4.639,0,0.0601,0.246,3.18e-06,0.0803,0.785,95.989,4,electronic,1.1742962059555508,1.088862119351465
87095,27sytaeEm6TDVMpdExyVfd,O Rappa,Só as Melhores do Pop Rock Brasileiro,A feira,0,239533,False,0.713,0.886,7,-7.75,1,0.0411,0.0012,7.68e-06,0.0496,0.9,97.983,4,r-n-b,1.4847684393283167,1.145037465366072
87115,1QJWQRagviM87ff3wQjBkP,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,50,306266,False,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,r-n-b,0.6712437576540352,-0.8274611512027275
87176,6JMRXqVpDD1Xu2lAoFOVbS,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Rodo cotidiano - Ao vivo,48,207197,False,0.483,0.896,7,-5.206,1,0.0887,0.186,0.00019,0.965,0.392,128.21,4,r-n-b,1.330475813302666,-1.4764855774469052
87210,2NV0oNAYgjlN27SeNIo8bL,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Na horda - Ao vivo,47,306961,False,0.581,0.857,7,-5.89,0,0.127,0.374,0.0462,0.96,0.697,140.885,4,r-n-b,1.3424549721478434,-0.4301947620449651
87407,2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,45,235864,False,0.46,0.898,5,-4.922,0,0.0412,0.0112,0.00108,0.649,0.746,92.148,4,r-n-b,1.5489130251224676,-0.535198474005884
87416,679WNDJNeWz3tvO4ffrDqA,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Monstro invisível - Ao vivo,44,237725,False,0.594,0.958,10,-5.51,0,0.058,0.107,0.00306,0.921,0.548,102.308,4,r-n-b,1.6518853311936588,-0.7739679525229254
87417,1EE5SUPzv0K9sgIOSgaiNv,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vários holofotes - Ao vivo,44,280265,False,0.592,0.892,10,-6.205,1,0.0474,0.154,0.00376,0.976,0.616,105.699,4,r-n-b,1.4801647263249007,-0.5716668821530424
87473,6RJ1V6qO8J8Spxo5jsC4wO,O Rappa,Nunca Tem Fim (Standard),Fronteira (D.U.C.A.),44,331640,False,0.555,0.921,10,-5.541,0,0.104,0.253,3.31e-06,0.101,0.814,177.986,4,r-n-b,1.635924796568732,0.15086778175923637
87514,3L6EOy5OG9JetMXAbEJQu9,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Fininho da vida - Ao vivo,43,266636,False,0.614,0.903,10,-4.878,0,0.0515,0.265,0.000178,0.835,0.653,94.41,4,r-n-b,1.4272797363299379,-0.17243136025280903
87525,52VgFTD7QmOmAPJZfxnPVK,O Rappa,Rappa-Mundi,Eu quero ver gol - Acústico,43,224453,False,0.718,0.739,0,-7.585,1,0.0407,0.0132,0.0,0.0796,0.906,148.429,4,r-n-b,1.5050434304422502,1.0771193266437813
87562,1I5srDBzbbQVUeDErIZXWa,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,43,306266,False,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,r-n-b,0.6712437576540352,-0.8274611512027275
87563,4AJSezeHRUJsQGlnhSQDUM,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Cruz de tecido - Ao vivo,43,263894,False,0.506,0.793,5,-7.115,1,0.154,0.498,3.16e-05,0.947,0.429,98.582,4,r-n-b,0.3653233171185321,-0.7127418714411604
87607,3yz4ypggDnJ4N3z3YG6pn2,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Hóstia - Ao vivo,42,206718,False,0.637,0.898,7,-5.322,0,0.106,0.186,0.000673,0.975,0.81,96.878,4,r-n-b,1.7296265521739576,0.028941451470270625
87667,1MRE4GvAvlrvIJrOtcg1sK,O Rappa,Acústico MTV,Reza vela - Ao vivo acústico,42,389053,False,0.574,0.78,1,-7.953,1,0.0665,0.336,0.0035,0.787,0.388,89.319,4,r-n-b,0.40177631861309665,-0.5127631199981875
87673,0OoPk96TtCA3gNFT3jfime,O Rappa,Nunca Tem Fim (Standard),O horizonte é logo alí,42,228080,False,0.497,0.917,10,-4.996,0,0.0843,0.00753,0.000652,0.198,0.645,159.968,4,r-n-b,1.7365218796320132,-0.6041804769578327
87717,4epacOApRVKYVHObke0KMb,O Rappa,Rappa-Mundi,Ile aye,42,230600,False,0.704,0.925,4,-5.918,0,0.0609,0.0226,0.0,0.169,0.813,118.699,4,r-n-b,1.8116145480504904,0.6684976286562802
87718,20XepQLAx0psdctutoizL7,O Rappa,Instinto Coletivo (Versão Simples),Instinto coletivo,42,305866,False,0.657,0.931,7,-5.879,1,0.15,0.0157,0.11,0.277,0.493,104.983,4,r-n-b,1.3291321131722733,-0.33290380730114305
87754,2fouwOFRsS5LmrCJVLe40X,O Rappa,Anjos (Pra Quem Tem Fé),Anjos (Pra quem tem fé) - Versão completa,41,420592,True,0.601,0.865,10,-4.153,0,0.045,0.106,0.000188,0.165,0.46,105.02,4,r-n-b,1.2213794540007943,-0.1918687973595296
87758,6uGo2qqzOGVjm1v0pvpXjb,O Rappa,O silêncio que precede o esporro,Papo de surdo e mudo,41,341213,False,0.661,0.899,1,-6.62,0,0.0384,0.244,0.0921,0.177,0.699,156.879,4,r-n-b,1.3343848323172067,0.20723684340491064
87759,0ipjWegd1m7BL6lHahGrSx,O Rappa,Lado B Lado A,Tribunal de rua,41,261066,False,0.488,0.745,7,-9.22,1,0.287,0.371,7.68e-05,0.122,0.686,166.723,4,r-n-b,0.45900076907070514,0.09807465089082211
87816,4BrchLoM7UtgFfMjp3eQ1z,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Bitterusso champagne - Ao vivo,41,202457,False,0.459,0.9,1,-5.215,1,0.111,0.301,0.087,0.874,0.488,170.013,4,r-n-b,1.3358970807027275,-1.5179114807860774
87964,5mc7FLjKZy3AtNpXLmqF7V,O Rappa,Acústico MTV,Na frente do reto - Acústico,40,328546,False,0.703,0.918,8,-7.644,1,0.0759,0.169,0.109,0.968,0.775,117.751,4,r-n-b,1.59963475593407,-0.08701157105914303
87966,2gB6BJIZ1Gkwu9Fn3x6Odi,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Não vão me matar - Ao vivo,40,226864,False,0.423,0.732,2,-6.212,0,0.152,0.303,0.0492,0.969,0.534,84.366,4,r-n-b,0.4664826310707537,-0.9016413490408626
87980,0V6WaKqjxvso39u8nBgF1K,O Rappa,Nunca Tem Fim (Standard),Boa noite xangô,40,284720,False,0.708,0.852,8,-5.484,1,0.0374,0.0551,0.000386,0.108,0.722,108.514,4,r-n-b,1.5001577455080706,0.7132769745203804
87729,1svDKiz3n0VluHe1kxD0ay,O Rappa;Marcos do Pifano e João do Pife,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vida Rasteja / Vassourinha / Voltei Recife / Asa branca / Está bhegando a hora / Frevo no pé da serra (Participação especial João do Pife e Marcos do Pífano) - Ao vivo,42,303455,False,0.509,0.77,10,-7.735,0,0.0878,0.165,0.0296,0.707,0.477,91.41,4,r-n-b,0.5849166383378117,-0.6680902087426167
87261,4dmgrfGknhKKaozk5U3JXL,O Rappa;Maria Rita / 1134893,Acústico MTV,Rodo cotidiano (Participação especial Maria Rita) - Ao vivo acústico,47,376613,False,0.634,0.704,11,-8.5,0,0.17,0.647,7.57e-06,0.975,0.505,114.751,4,r-n-b,0.17502927494782194,0.019314241317161106
86477,3X9D8xFPRNIWKSonfedpsZ,O Surto,O Surto - Equalizando As Ideias,O Veneno,41,190266,False,0.505,0.922,5,-3.403,1,0.0783,0.0491,0.0,0.0934,0.446,154.46,4,punk,1.6107676115184184,-0.8591085021272244
86872,7iLz34DTToaD3C6V1o5GbH,O Surto,Meu Primeiro Hit! (Rock),A Cera,37,227626,False,0.591,0.765,2,-2.949,0,0.0519,0.0671,0.0,0.0677,0.495,133.289,4,punk,1.3402349072740039,-0.14564980308264747
86921,015ENhxZgNXSvzml1FJueG,O Surto,Todo Mundo Doido,Zaroia,37,237733,False,0.639,0.868,4,-2.974,0,0.0714,0.0648,0.0,0.169,0.708,137.037,4,punk,1.8743689544745057,0.20902529464849787
87532,5YkKpbHgr62AmlkLh2pwDc,O Teatro Mágico,Entrada para Raros (10th Anniversary Edition),O Anjo Mais Velho,44,342786,False,0.628,0.816,4,-5.393,1,0.0396,0.437,0.000209,0.189,0.625,113.068,4,r-n-b,0.7691813621916187,0.5550843000170221
81058,7MBqVOzb8C3f0FXr2LBLiq,OAFF;Savera;Lothika;Kausar Munir,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")",73,219686,False,0.751,0.669,3,-6.532,0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,4,pop,0.39320281770746784,0.5858436374751025
64756,4KCGYOHGExcKUlFkNajeVO,Oaty.,Goiaba,Goiaba,57,139805,False,0.757,0.679,10,-9.74,0,0.0864,0.619,0.828,0.109,0.374,103.016,4,jazz,-1.3073533147133098,-0.19388520789489533
32728,0akznwBCaPCVAtiGblDtHt,Oceans,Cold Ain't For Me,Cold Ain't For Me,48,205812,False,0.643,0.84,7,-3.423,1,0.031,0.00212,0.0,0.391,0.356,105.027,4,electronic,1.4565884100002655,-0.541114149348004
32686,4cIDajUp2dMjKiDmDvFDg8,Oceanvs Orientalis;Be Svendsen,Indoor Voyager EP,Tarlabasi - Be Svendsen Remix,54,545813,False,0.854,0.599,4,-12.259,0,0.0604,0.206,0.861,0.0899,0.216,114.001,4,electronic,-1.1548276675535756,-0.5279212686995286
71596,2AtCLtWvBG47sampT4i3G7,OConnor,Un Poco de Respeto,Yo Caníbal,42,195932,False,0.442,0.823,2,-7.16,1,0.0438,4.6e-05,0.000343,0.324,0.424,182.069,4,metal,1.235972495823986,-1.3124353857877427
53533,2pPO9YecZimmuVQfIzfV6U,Ofenbach;Lagique,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),75,139563,False,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,house,1.5053269508381262,0.3783795779939975
86930,3vHGv2e1xn7Dm3D4i8unmw,Off With Their Heads,Home,Shirts,35,151786,False,0.342,0.992,1,-3.616,0,0.105,0.00254,3.32e-06,0.677,0.629,172.891,4,punk,2.1092632080188527,-1.7417925093339581
51860,5HIMWb1gP286Vjpe3MrvhC,Offset;Cardi B,GANG GANG - HIP HOP & RAP,Clout,3,205803,True,0.919,0.622,1,-7.384,1,0.0997,0.23,4.24e-06,0.122,0.423,140.022,4,hip-hop,0.7867165790478221,1.0877890765763667
71438,6YIzo8nufStVKUmyAt62Hx,Oficina G3,João,João,46,380212,False,0.435,0.902,7,-2.939,1,0.0505,0.00638,5.29e-06,0.199,0.273,142.892,4,metal,1.4084878589652547,-1.4940478872895053
71449,6r10S0KFJcsw81QCtUnn7L,Oficina G3,Histórias e Bicicletas,Descanso,46,317323,False,0.467,0.771,7,-3.823,1,0.0336,0.0157,5.49e-06,0.129,0.206,139.91,4,metal,0.9687504890598624,-1.2660411644426806
71489,0yH7RR6CPpidfHe6KD15WV,Oficina G3,Depois da Guerra,Meus Próprios Meios,45,292478,False,0.49,0.967,0,-3.68,0,0.085,0.000863,4.19e-06,0.0901,0.374,159.998,4,metal,1.6855846145332125,-1.1758685695338016
71549,6jZeCjc01WUhtMwEmQLlhg,Oficina G3,Histórias e Bicicletas,Água Viva,44,379367,False,0.294,0.89,8,-2.877,1,0.0747,0.0019,7.14e-06,0.081,0.239,114.727,4,metal,0.9611574285921394,-1.7630642302319883
71597,5QdrB78t2pyqfWha9RWdR6,Oficina G3,Depois da Guerra,Continuar,44,267540,False,0.35,0.716,9,-4.95,0,0.0357,0.131,0.0,0.147,0.201,175.915,3,metal,0.6309730394919038,-1.664623695664089
71789,4N4rKm6cAmSYQwuKV71YmS,Oficina G3,Cego,Cego,40,195428,False,0.299,0.968,2,-3.291,1,0.121,0.00165,0.000498,0.306,0.299,104.882,3,metal,1.1793493227162777,-1.8595897978449396
71791,6jzcEtCzGYnslrheybOMoc,Oficina G3,Retrato,Retrato,40,333250,False,0.498,0.768,2,-5.634,0,0.0317,0.00625,0.00152,0.647,0.148,139.964,4,metal,1.0008110819415128,-1.7122112636915277
71793,0f7TvXMUKeDDMyVjcGFqFm,Oficina G3,Humanos,Até Quando?,40,214645,False,0.478,0.869,10,-5.228,1,0.0591,0.000679,0.0796,0.714,0.506,182.013,4,metal,1.7408240393718797,-1.5685182378471345
71799,0MwitR6EAeWqA5tWL4uFvK,Oficina G3,Histórias e Bicicletas,Diz,40,339707,False,0.553,0.917,8,-3.438,1,0.135,0.00204,0.00011,0.309,0.468,92.503,4,metal,1.4831863117840811,-0.5630915928983097
71845,1gPl1vIBXFwInMXHJ5Ug7Y,Oficina G3,Depois da Guerra,A Ele,40,280589,False,0.159,0.79,5,-4.829,0,0.0593,0.173,0.0,0.0986,0.149,173.385,3,metal,0.39599319579052583,-2.3898696049498875
71886,3BIDLsbt2mhciopVG1tuBw,Oficina G3,Depois da Guerra,Eu Sou,39,352432,False,0.359,0.924,8,-4.096,1,0.0719,0.000377,5.96e-06,0.0982,0.422,199.91,4,metal,1.6576614503720266,-1.655772877057356
71887,3xU7xAOD1x6ZHYF3Cd1KNb,Oficina G3,Depois da Guerra,Meus Passos,39,303020,False,0.521,0.941,8,-4.4,1,0.0936,0.000203,0.00112,0.333,0.251,104.9,4,metal,1.2739360114067484,-1.2121515002478607
71892,3JnXLE2aYxWDPk1OoFHieV,Oficina G3,Depois da Guerra,Depois da Guerra,39,294057,False,0.521,0.958,8,-3.866,0,0.115,0.000192,4.23e-06,0.0884,0.253,114.967,4,metal,1.3181718211055407,-1.075440588816227
71946,4z9j7avEnPRIcSYZfmaDcx,Oficina G3,Humanos,Apostasia,39,238468,False,0.251,0.908,0,-3.739,0,0.0576,0.000172,0.0542,0.097,0.727,72.569,4,metal,0.9944540337530412,-0.7883754249093492
71992,0Nme92vYmYrVGAEslR2LB0,Oficina G3,Humanos,Desculpas,38,279754,False,0.658,0.725,0,-6.427,1,0.0295,0.000534,0.225,0.154,0.644,123.909,4,metal,0.9372654882056051,0.07362874363367097
71993,24Kt3cqu1EAvgk6VQiQ2UB,Oficina G3,Humanos,Ele Se Foi,38,270512,False,0.551,0.595,2,-6.407,0,0.0283,0.0848,0.000165,0.393,0.26,144.184,4,metal,0.5425193059844631,-0.8118061102113217
87809,6KRddNr4XlooytDWtefT7L,Oh Honey,With Love - EP,I Love You Will Still Sound The Same,58,207123,False,0.607,0.737,3,-5.714,1,0.0309,0.0348,0.0,0.119,0.702,113.96,4,r-n-b,1.153718589807602,0.435097801494417
53832,2LxdNADWier3MKTei8FbOY,Oliver Heldens;Nile Rodgers;House Gospel Choir,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),74,157205,False,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4,house,1.9116527311876736,0.5495606408782363
32693,6fxq63aKjMmi1WMI9iKX5w,Oliver Koletzki,The Arc of Tension,Spiritual but Not Religious,54,246706,False,0.671,0.497,0,-9.787,0,0.0552,0.171,0.536,0.101,0.114,95.005,4,electronic,-1.1271958946973972,-0.7237046816802883
32737,55kDJdv7pymmG4URJlVTYR,Oliver Koletzki,The Arc of Tension,Tankwa Town,50,453506,False,0.736,0.401,7,-11.285,1,0.0476,0.102,0.293,0.0938,0.0543,100.008,4,electronic,-1.0528904582142093,-0.22712569918998732
32874,426lDtGrejS1wga7gmAmDv,Oliver Koletzki;Jimmy Sax,No Man No Cry (Jimmy Sax Version),No Man No Cry - Jimmy Sax Version,59,419500,False,0.776,0.601,5,-9.553,1,0.0848,0.127,0.611,0.127,0.347,121.992,4,electronic,-0.39345618093480833,-0.3486744842055287
32591,2io3D9sedGYZj1qZ1835XC,Oliver Schories,"After:Hour Sounds, Vol. 33",Peron - Extended Mix,0,408053,False,0.81,0.824,7,-9.124,1,0.0646,0.000107,0.922,0.0585,0.0724,123.008,4,electronic,-0.29463506378950755,-1.5889809400673036
32594,1u3RnLWhcmFDf59Yn2p0vJ,Oliver Schories,"Melodies & Harmonies, Vol. 32",Lymn - Extended Mix,0,403666,False,0.81,0.672,2,-9.582,0,0.0526,0.000153,0.924,0.0806,0.285,124.0,4,electronic,-0.446394032482389,-0.9861880044644088
51371,0eu4C55hL6x29mmeAjytzC,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Life Goes On,79,161803,False,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,hip-hop,0.3020643219919986,1.0767207031390376
103676,2oMRlIlrDL3RJmCKX4Tw9y,Olivia Dean,pov: it's 2020,The Hardest Part,0,176053,False,0.77,0.523,0,-6.055,1,0.0456,0.337,0.0,0.105,0.412,93.966,4,soul,0.09254793229878051,1.0330412185389024
103677,4Fgu1TdFdOb3aOcRIuoM1s,Olivia Dean,Autumn Vibe,The Hardest Part,0,176053,False,0.77,0.523,0,-6.055,1,0.0456,0.337,0.0,0.105,0.412,93.966,4,soul,0.09254793229878051,1.0330412185389024
103681,5VpxiOMJLS8aotjSLimzvh,Olivia Dean,Santa Claus Is Coming To Town,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
103682,75Rw54Ms6Ftu5CAXPusV7e,Olivia Dean,Christmas Songs 2022,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
103685,7EhzTxJLeLTlk3MQIEisWD,Olivia Dean,Christmas Dinner 2022,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
103686,1Ahl23AnosWeHePw39mH8C,Olivia Dean,Jingle Bell Rock 2022,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
103687,2Wpd1YisvMca7GvMFvxwCR,Olivia Dean,Weihnachtslieder 2022,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
103688,5UgLpvW8qbknipZU69Tkcu,Olivia Dean,Weihnachten Musik,Merry Christmas Everyone - For Nest Audio Sessions,0,154133,False,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,4,soul,-1.9488321345803625,0.7801347335389849
81405,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,SOUR,drivers license,88,242013,True,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,pop,-1.2310523018482706,0.08936512184807803
81657,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,88,229226,False,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4,pop,-1.7464912174420222,-0.3651699367317962
81702,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,SOUR,good 4 u,88,178146,True,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,pop,0.8768181948871714,0.37470049753087137
81752,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,SOUR,deja vu,87,215506,True,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,pop,-0.22630698813397968,-1.0518092570143747
81956,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,86,175933,True,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3,pop,-1.2042173762141328,-0.1503720842030587
96953,6bvGpang7sKXeWSt6dV132,Olodum,A Música Do Olodum - 20 Anos,Requebra,35,234560,False,0.802,0.849,8,-6.753,1,0.092,0.246,0.0,0.135,0.936,104.816,4,samba,1.4024800797652675,1.6513494724058495
103052,7isX5iRmOjoqrTLAwQ9GFJ,Omar Apollo,Refresh - Pop To Cool Down,Killing Me,3,165320,True,0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,4,soul,-0.49277997259671813,2.096132301883739
103053,2HXT3Lgmql34XUBVXaJWQ2,Omar Apollo,New RnB,Killing Me,0,165320,True,0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,4,soul,-0.49277997259671813,2.096132301883739
103054,6iodXtLB7FBB36a33YvM45,Omar Apollo,New Pop Icons,Killing Me,0,165320,True,0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,4,soul,-0.49277997259671813,2.096132301883739
103057,4Pf4uxHVFFWA95LDdTzkbq,Omar Apollo,Here to Forever - All New Indie,Archetype,6,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103058,5UmTHr1yXAMB9UJ7ZpjPUj,Omar Apollo,Daily Pop Mix,Endlessly,0,154119,False,0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,4,soul,0.522569683415607,0.9330577881949276
103059,2p7i9qV8ciRIwoAVOmakQu,Omar Apollo,The Look - R&B Feels,Endlessly,0,154119,False,0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,4,soul,0.522569683415607,0.9330577881949276
103060,0j92kyMvjidKXK5YPJ7UWn,Omar Apollo,Pop n' Fresh,Evergreen (You Didn’t Deserve Me at All),0,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul,-1.3801458108753986,1.1821408837511331
103061,7gHpEhDzo2ggNYisUYunEi,Omar Apollo,Indie Chill Out,Evergreen (You Didn’t Deserve Me at All),2,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul,-1.3801458108753986,1.1821408837511331
103063,5xGoKl08U7KCNsBgbyXHda,Omar Apollo,New Pop Classics,Archetype,0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103064,07U6dNp0xM9htc4A7I69LM,Omar Apollo,All That Really Matters - Just Hits,Archetype,4,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103065,3IfQpV2eGtzmw1AxWvjrpw,Omar Apollo,Evergreen,Highlight,1,153258,False,0.781,0.661,0,-5.521,1,0.0525,0.0609,6.56e-06,0.128,0.365,92.026,4,soul,0.787766218947365,0.5301484089044756
103066,5gP4WvtHog07HPlrSd9q2y,Omar Apollo,Evergreen,Archetype,1,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103067,2ALMyNbuN8QSTf5Gl49vYx,Omar Apollo,Mellow Adult Pop,Archetype,0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103068,3kaqKNEngQqO2qaVion9IF,Omar Apollo,The Look - R&B Feels,Evergreen (You Didn’t Deserve Me at All),0,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul,-1.3801458108753986,1.1821408837511331
103069,1xyOgPlnIZmnijaMf71aEq,Omar Apollo,Baddest of Them All,Evergreen (You Didn’t Deserve Me at All),0,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul,-1.3801458108753986,1.1821408837511331
103070,6DaU2IbDQrCHjwWHGwABkd,Omar Apollo,All Out Alternative,Archetype,0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,-0.5938738964957493,0.5285632519891676
103073,5m7gI8rbuh61cGb3J23HiY,Omar Apollo,Hits Hits Hits,Tamagotchi,0,168920,True,0.755,0.514,11,-6.942,0,0.173,0.083,0.0,0.128,0.553,133.1,4,soul,0.680614539616687,0.8436890049323532
103154,2TktkzfozZifbQhXjT6I33,Omar Apollo,Ivory,Evergreen (You Didn’t Deserve Me At All),88,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul,-1.3801458108753986,1.1821408837511331
103056,6mpBr9UYuDNzKMlHa2TI4o,Omar Apollo;Daniel Caesar,Trending Pop,Invincible,0,216160,False,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,4,soul,-0.6169455113919052,-0.1870966884723233
103915,7jhxagwOk9y1HC5ciRfmkQ,Omar Apollo;Daniel Caesar,Ivory,Invincible (feat. Daniel Caesar),70,216160,False,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89,4,soul,-0.6169455113919052,-0.1870966884723233
